"title","date_time_begin","date_time_end","url","location_name","location_lat","location_lng","tags"
"Stream & Batch Processing with Apache Flink and Event-Time Windowing","2015-11-11T18:30:00","2015-11-11T21:30:00","http://www.meetup.com/Apache-Flink-Meetup-Munich/events/226534681/","","","","bigdata"
"Ruby User Group Meetup","2015-11-11T19:00:00","2015-11-11T22:00:00","http://www.meetup.com/Munich-Rubyshift-Ruby-User-Group/events/226159319/","","","","ruby|rails"
"Game Audio Muc - Stammtisch","2015-11-11T19:00:00","2015-11-11T22:00:00","http://www.meetup.com/munich-indie/events/226295080/","","","","gamedev"
"OpenStreetMap","2015-11-11T19:00:00","2015-11-11T22:00:00","http://wiki.openstreetmap.org/wiki/M%C3%BCnchen","","","","openstreetmap"
"Wikipedia Stammtisch","2015-11-11T19:00:00","2015-11-11T22:00:00","https://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","","","","wikipedia"
"JS Coding Night","2015-11-11T19:00:00","2015-11-11T23:00:00","http://www.meetup.com/JS-Coding-Nights-Munich/events/226563194/","","","","javascript"
"München, Deine Miete: Backend-Framework aufsetzen","2015-11-12T18:00:00","2015-11-12T20:00:00","http://www.meetup.com/code-for-muenchen/events/226342528/","","","","opendata"
"Microservices Meetup Munich - November","2015-11-12T18:30:00","2015-11-12T21:30:00","http://www.meetup.com/Microservices-Meetup-Munich/events/226234657/","","","","microservices"
"CocoaHeads Munich","2015-11-12T19:00:00","2015-11-12T22:00:00","http://cocoaheads.org/de/Munich/","","","","ios|mac|osx"
"MuMaLab: Weekly Meetup","2015-11-12T19:00:00","2015-11-12T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/cdzjglytpbqb/","","","","maker|hackerspace"
"JavaScript Meetup","2015-11-12T19:00:00","2015-11-12T22:00:00","http://www.meetup.com/MunichJS-User-Group/events/226440823/","","","","javascript"
"Big Data Munich","2015-11-12T19:00:00","2015-11-12T22:00:00","http://www.meetup.com/Big-Data-Munich/events/226100767/","","","","bigdata"
"Some Build Talks: SBT day!","2015-11-13T18:00:00","2015-11-13T21:00:00","http://www.meetup.com/ScalaMuc/events/226256448/","","","","scala"
"Munich Linux Night","2015-11-13T18:00:00","2015-11-13T21:00:00","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","","","","linux|ubuntu"
"MU:MUC Mobile Users München","2015-11-13T18:30:00","2015-11-13T23:45:00","http://www.meetup.com/MU-MUC/events/219662224/","","","","mobile"
"Global Day of Code Retreat 2015","2015-11-14T08:30:00","2015-11-14T17:00:00","http://www.meetup.com/Software-Craftsmanship-Meetup-Softwerkskammer-Munchen/events/224329870/","","","","tdd|cleancode"
"Code Retreat @ Valtech","2015-11-14T08:30:00","2015-11-14T17:30:00","http://www.meetup.com/Software-Craftsmanship-Meetup-Softwerkskammer-Munchen/events/226561385/","","","","tdd|cleancode"
"Kontinuierliche Architekturanalyse mit SonarQube in 3D","2015-11-16T19:00:00","2015-11-16T22:00:00","http://rg-muenchen.gi.de/veranstaltungen","","","","java|quality|metrics"
"GameDev Tech Talk","2015-11-16T19:00:00","2015-11-16T22:00:00","http://www.meetup.com/munich-indie/events/226313313/","","","","gamedev"
"OpenHack","2015-11-17T18:00:00","2015-11-17T21:00:00","http://www.meetup.com/OpenHack-Munich/events/226485196/","","","","code|hack"
".NET User Group: Meeting im November","2015-11-17T18:00:00","2015-11-17T21:00:00","http://www.munichdot.net/events/Event/2015-11-17","","","",".net"
"Schedoscope: Painfree scheduling for agile Hadoop data warehouses","2015-11-17T18:30:00","2015-11-17T21:30:00","http://www.meetup.com/Hadoop-User-Group-Munich/events/225557422/","","","","hadoop"
"Python and Plone User Group Meeting","2015-11-17T18:30:00","2015-11-17T21:30:00","http://www.meetup.com/Munchen-Python-Data/events/226342915/","","","","python|plone"
"Technology Radar Präsentation ","2015-11-17T18:30:00","2015-11-17T21:30:00","http://www.meetup.com/ThoughtWorks-Munich/events/226509680/","","","","technology"
"HTTP/2 - was ist das und warum will man das [oder auch nicht] (Mirko Dziadzka)","2015-11-17T19:00:00","2015-11-17T22:00:00","https://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative/M%C3%BCnchen","","","","security|owasp"
"60. JUG-München Treffen","2015-11-18T18:00:00","2015-11-18T21:00:00","http://www.jug-muenchen.de/termine/event/36-60-jug-muenchen-treffen.html","","","","php|cms|joomla"
"Bitcoin Hands-on Workshop","2015-11-18T19:00:00","2015-11-18T22:00:00","http://www.meetup.com/Bitcoin-Munich/events/226061363/","","","","bitcoin"
"Drupal User Group München Treffen am 18.11.2015 bei OpenCampus","2015-11-18T19:00:00","2015-11-18T21:00:00","https://groups.drupal.org/node/488933","","","","php|cms|drupal"
"Linux Stammtisch","2015-11-18T19:30:00","2015-11-18T22:30:00","http://www.muc-lug.de/html/termine.html","","","","linux"
"Medical robotics: industry session with KUKA","2015-11-19T18:00:00","2015-11-19T21:00:00","http://www.meetup.com/Munchen-robotics-enthusiasts/events/226588073/","","","","robotics"
"MuMaLab: Weekly Meetup","2015-11-19T19:00:00","2015-11-19T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/cdzjglytpbzb/","","","","maker|hackerspace"
"Debian Bug Squashing Party","2015-11-20T18:00:00","2015-11-22T17:00:00","https://wiki.debian.org/BSP/2015/11/Munich","LiMux Office","48.135379","11.5657942","ubuntu|debian"
"Coders, journalists, designers unite","2015-11-23T19:00:00","2015-11-23T21:30:00","http://www.meetup.com/Hacks-Hackers-Munchen/events/226340233/","","","","hack"
"ECMAScript 6 - Proxies","2015-11-24T19:00:00","2015-11-24T22:00:00","http://www.meetup.com/JavaScript-The-Language/events/226749080/","","","","javascript"
"Probabilistic Programming","2015-11-24T19:00:00","2015-11-24T22:00:00","http://www.meetup.com/Papers-We-Love-Munich/events/224164184/","","","","papers"
"PHP User Group Munich Meeting","2015-11-25T18:30:00","2015-11-25T22:00:00","http://www.meetup.com/phpugmunich/events/221411496/","","","","php"
"How to design a UI class library","2015-11-25T18:30:00","2015-11-25T21:30:00","http://www.meetup.com/Lightweight-Java-User-Group-Munchen/events/225608189/","","","","java"
"PHP User Group Munich Meeting","2015-11-25T18:30:00","2015-11-25T22:00:00","http://www.meetup.com/phpugmunich/events/221411496/","Scandio GmbH","48.1022049","11.6438604","php"
"Meet your local NixOS users","2015-11-25T18:30:00","2015-11-25T21:30:00","http://www.meetup.com/Munich-NixOS-Meetup/events/226488590/","","","","linux|nixos"
"Munich ownCloud meetup","2015-11-25T19:00:00","2015-11-25T22:00:00","http://www.meetup.com/owncloud-munich/events/225532394/","","","","owncloud"
"Munich Datageeks - November 2015 Edition","2015-11-25T19:00:00","2015-11-25T22:00:00","http://www.meetup.com/Munich-Datageeks/events/226813448/","","","","machine_learning|data"
"Freifunk München","2015-11-25T20:00:00","2015-11-25T23:00:00","https://ffmuc.net/","","","","freifunk"
"C++ Lightning Talks","2015-11-26T19:00:00","2015-11-26T22:00:00","http://www.meetup.com/MUCplusplus/events/226365266/","","","","cpp"
"MuMaLab: Weekly Meetup","2015-11-26T19:00:00","2015-11-26T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/226796082/","","","","maker|hackerspace"
"React & React Native (+Flux, +Redux) Side-by-side collaborative development","2015-11-26T19:00:00","2015-11-26T22:00:00","http://www.meetup.com/JS-Coding-Nights-Munich/events/226747988/","","","","javascript"
"Open Source Treffen","2015-11-27T18:00:00","2015-11-27T21:00:00","http://www.opensourcetreffen.de/?file=termine","","","","open source"
"IoT Hackathon","2015-11-27T18:00:00","2015-11-27T21:00:00","http://www.meetup.com/IoTMunich/events/226672020/","","","","iot"
"Python and Plone User Group Meeting","2015-12-01T18:30:00","2015-12-01T21:30:00","http://www.meetup.com/Munchen-Python-Data/events/226457967/","","","","python|plone"
"Docker - Teile und Herrsche","2015-12-01T18:30:00","2015-12-01T21:30:00","http://www.meetup.com/Lightweight-Java-User-Group-Munchen/events/226182455/","","","","java|docker"
"Podcast Meetup (Winter Edition) ","2015-12-01T18:30:00","2015-12-01T21:30:00","http://www.meetup.com/podcast-muc/events/226926011/","","","","podcast"
"TYPO3 User Group Munich","2015-12-01T19:00:00","","http://www.mtug.de/","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886","typo3|php|cms|flow|neos"
"Atlassian User Group München","2015-12-02T17:00:00","2015-12-02T20:00:00","http://www.meetup.com/Atlassian-User-Group-Munchen/events/226340598/","","","","atlassian|confluence|jira"
"Bitcoin-Stammtisch München","2015-12-02T18:00:00","2015-12-02T21:00:00","http://www.meetup.com/Bitcoin-Munich/events/226550314/","","","","bitcoin"
"Angular JS Munich Meetup #8","2015-12-02T18:30:00","2015-12-02T21:30:00","http://www.meetup.com/AngularJS-Munich/events/226795643/","","","","javascript|angularjs"
"OpenStack Munich - User stories Meetup","2015-12-02T18:30:00","2015-12-02T21:30:00","http://www.meetup.com/OpenStack-Munich/events/226702968/","","","","openstack"
"iOS Munich: Micro presentations","2015-12-02T19:00:00","2015-12-02T22:00:00","http://www.meetup.com/The-Munich-iOS-Developers-Meetup/events/226586543/","","","","ios"
"Splunk and more","2015-12-02T19:00:00","2015-12-02T22:00:00","http://www.meetup.com/MUC-SEC/events/226466490/","","","","security"
"Continuous Delivery, Oracle Standard Edition 2","2015-12-03T17:30:00","2015-12-03T20:30:00","http://www.doag.org/de/events/regionaltreffen/muenchensuedbayern.html","","","","oracle"
"Scala and Spark – a winning Combination for Big Data","2015-12-03T19:00:00","2015-12-03T22:00:00","http://www.meetup.com/ScalaMuc/events/224228974/","","","","scala|spark"
"MuMaLab: Weekly Meetup","2015-12-03T19:00:00","2015-12-03T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/cdzjglytqbfb/","","","","maker|hackerspace"
"How to make organisations more agile in the digital age","2015-12-04T19:00:00","2015-12-04T22:00:00","http://www.meetup.com/AgileMunich/events/224568128/","","","","agile"
"JS CodeRetreat Munich #8","2015-12-05T09:30:00","2015-12-05T17:30:00","http://www.meetup.com/JavaScript-CodeRetreat/events/225825955/","","","","javascript"
"Experiences with Scaled Agile Progam Level in Deutsche Telekom, Berlin","2015-12-08T18:30:00","2015-12-08T21:30:00","http://agiletuesday.org/content/wo-und-wann","","","","agile"
"ReactJS Munich Meetup","2015-12-08T19:00:00","2015-12-08T22:00:00","http://www.meetup.com/de/ReactJS-Meetup-Munich/events/226750139/","","","","javascript"
"TEX Stammtisch","2015-12-08T19:00:00","2015-12-08T22:00:00","http://www.siart.de/typografie/stammtisch.xhtml","","","","tex"
"ReactJS Munich Meetup","2015-12-08T19:00:00","2015-12-08T22:00:00","http://www.meetup.com/ReactJS-Meetup-Munich/events/226750139/","","","","javascript"
"Living Kitchen Chat - Acquia Office Opening - München","2015-12-09T16:00:00","2015-12-09T19:00:00","https://groups.drupal.org/node/491933","","","","php|cms|drupal"
"Oracle Roadshow 2015: Microservices Technologie-Enabler von Oracle","2015-12-09T18:00:00","2015-12-09T21:00:00","http://www.meetup.com/Lightweight-Java-User-Group-Munchen/events/224399599/","","","","java"
"Symfony User Group Meetup Munich @sfugmuc","2015-12-09T18:30:00","2015-12-09T21:30:00","http://www.meetup.com/sfugmunich/events/225530139/","","","","php|cms|symfony"
"Ruby User Group Meetup","2015-12-09T19:00:00","2015-12-09T22:00:00","http://www.meetup.com/Munich-Rubyshift-Ruby-User-Group/events/226291420/","","","","ruby|rails"
"Game Audio Muc - Stammtisch","2015-12-09T19:00:00","2015-12-09T22:00:00","http://www.meetup.com/munich-indie/events/226857669/","","","","gamedev"
"DevOps Munich (December 2015)","2015-12-09T19:00:00","2015-12-09T22:00:00","http://www.meetup.com/DevOpsMunich/events/225176521/","","","","devops"
"Munich Node.js User Group Meetup","2015-12-10T18:00:00","2015-12-10T23:00:00","http://www.mnug.de/next_meetup.html","TNG Technology Consulting GmbH","48.1859589","11.6545939","nodejs|javascript"
"Microservices Meetup Munich - December","2015-12-10T18:30:00","2015-12-10T21:30:00","http://www.meetup.com/Microservices-Meetup-Munich/events/226769329/","","","","microservices"
"Redux, Flux on React & React Native collaborative development","2015-12-10T19:00:00","2015-12-10T22:00:00","http://www.meetup.com/JS-Coding-Nights-Munich/events/227072876/","","","","javascript"
"MuMaLab: Weekly Meetup","2015-12-10T19:00:00","2015-12-10T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/cdzjglytqbnb/","","","","maker|hackerspace"
"CocoaHeads Munich","2015-12-10T19:00:00","2015-12-10T22:00:00","http://cocoaheads.org/de/Munich/","","","","ios|mac|osx"
"MUG MUC XMAS & News about MongoDB 3.2","2015-12-10T19:00:00","2015-12-10T22:00:00","http://www.meetup.com/Muenchen-MongoDB-User-Group/events/226859056/","","","","mongodb|nosql"
"OpenStreetMap Stammtisch","2015-12-10T19:00:00","2015-12-10T22:00:00","http://wiki.openstreetmap.org/wiki/M%C3%BCnchen","","","","openstreetmap"
"Munich Linux Night","2015-12-11T18:00:00","2015-12-11T21:00:00","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","","","","linux|ubuntu"
"OK Lab: Follow-Up Mietprojekt","2015-12-11T19:00:00","2015-12-11T22:00:00","http://www.meetup.com/code-for-muenchen/events/227120105/","","","","opendata"
"Mini Game Jam","2015-12-12T10:00:00","2015-12-13T18:00:00","http://www.meetup.com/munich-indie/events/226290718/","","","","gamedev"
"NixOS Sprint","2015-12-12T11:00:00","2015-12-13T18:00:00","http://www.meetup.com/Munich-NixOS-Meetup/events/227019580/","","","","linux|nixos"
"Wikipedia Stammtisch","2015-12-12T19:00:00","2015-12-12T22:00:00","https://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","","","","wikipedia"
"Coshsh - Wie man Monitoring-Admins durch ein Script ersetzt","2015-12-14T18:00:00","2015-12-14T21:00:00","http://www.meetup.com/Munchner-Monitoring-Stammtisch/events/227037999/","","","","monitoring"
"Applied R Dezember-Edition: Shiny – Creating interactive web applications in R","2015-12-14T18:15:00","2015-12-14T21:15:00","http://www.meetup.com/Applied-R-Munich/events/226912554/","","","","r|machine_learning|data|statistics"
"Mobile Testing & ­Continuous Everything","2015-12-14T18:30:00","2015-12-14T21:30:00","http://www.meetup.com/Agile-Testing-Munich/events/226727279/","","","","testing"
"GameDevMuc-Stammtisch","2015-12-14T19:00:00","2015-12-14T22:00:00","http://www.meetup.com/munich-indie/events/225818944/","","","","gamedev"
".NET User Group: Meeting im Dezember","2015-12-15T18:00:00","2015-12-15T21:00:00","http://www.munichdot.net/events/Event/2015-12-15","","","",".net"
"Python and Plone User Group Meeting","2015-12-15T18:30:00","2015-12-15T21:30:00","http://www.meetup.com/Munchen-Python-Data/events/226807389/","","","","python|plone"
"Kotlin: Erstes Meetup..  wie alles beginnt ;-)","2015-12-15T19:00:00","2015-12-15T20:30:00","http://www.meetup.com/Kotlin-User-Group-Munich/events/219774187/","","","","java|kotlin"
"61. JUG-München Treffen [Workshop]","2015-12-16T18:00:00","2015-12-16T21:00:00","http://www.jug-muenchen.de/termine/event/37-61-jug-muenchen-treffen-workshop.html","","","","php|cms|joomla"
"Bitcoin Hands-on Workshop","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/Bitcoin-Munich/events/227037713/","","","","bitcoin"
"OK Lab: Labmeeting","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/code-for-muenchen/events/226907674/","","","","opendata"
"Drupal User Group am 16.12.2015 im Eine Welt Haus","2015-12-16T19:00:00","2015-12-16T21:00:00","https://groups.drupal.org/node/492498","","","","php|cms|drupal"
"Munich Datageeks - December 2015 Special Retro Christmas Edition","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/Munich-Datageeks/events/227181413/","","","","machine_learning|data"
"iOS Christmas Drinks Meetup","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/The-Munich-iOS-Developers-Meetup/events/226586594/","","","","ios"
"AWS UG Dec Meetup","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/AWS-Munich/events/220518031/","","","","cloud|iaas"
"Arbeiten an Community-Apps: Mail, Calendar & Contacts!","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/owncloud-munich/events/225532407/","","","","owncloud"
"Arduino's from Scratch","2015-12-16T19:00:00","2015-12-16T22:00:00","http://www.meetup.com/Munchen-Arduino-Meetup/events/227231769/","","","","arduino|microcontroller"
"Linux Stammtisch","2015-12-16T19:30:00","2015-12-16T22:30:00","http://www.muc-lug.de/html/termine.html","","","","linux"
"Taming the Performance Beast","2015-12-17T19:00:00","2015-12-17T22:00:00","http://www.meetup.com/MUCplusplus/events/227085120/","","","","cpp"
"WPMeetup München Jahresausklang mit Verlosung!","2015-12-17T19:00:00","2015-12-17T22:00:00","http://www.meetup.com/Munchen-WordPress-Meetup/events/225069594/","","","","php|cms"
"MuMaLab: Weekly Meetup","2015-12-17T19:00:00","2015-12-17T22:00:00","http://www.meetup.com/The-Hacking-Room-Project-Munich/events/227056615/","","","","maker|hackerspace"
"Open Source Treffen","2015-12-18T18:00:00","2015-12-18T21:00:00","http://www.opensourcetreffen.de/?file=termine","","","","open source"
